ID DEL CENTRO,NOMBRE DEL ESTABLECIMIENTO,DIRECCIÓN DEL CENTRO,TIPO DE CENTRO,REGIONAL DE SALUD,PROVINCIA,MUNICIPIO,SECTOR,AÑO DE APERTURA,COORD. LATITUD,COORD. LONGITUD
1866,LA DELGADA,PROLONGACION AVENIDA 27 DE FEBRERO ENTRADA LA CIENAGA,CENTRO DE PRIMER NIVEL,CIBAO NORTE,SANTIAGO,SANTIAGO,LA DELGADA,2014,19.5221,-70.7387
1867,LOS CIRUELOS,CARRETERA SANTIAGO BAITOA  AL LADO DE LA FUNERARIA COMUNITARIA LOS CIRUELOS,CENTRO DE PRIMER NIVEL,CIBAO NORTE,SANTIAGO,PUÑAL,LOS CIRUELOS,2014,19.348541,-70.66056
1874,BARRANCON,CALLE PRINCIPAL AL LADO DEL DESTACAMENTO DE LA P N BARRANCON,CENTRO DE PRIMER NIVEL,CIBAO NORTE,PUERTO PLATA,LUPERON,LUPERON 5,2014,19.8659,-71
1878,CENTRO DE PRIMER NIVEL EL V CENTENARIO,CALLE ORLANDO MARTINEZ ESQUINA JUAN RAMON DE LA CRUZ SECTOR 5TO CENTENARIO,CENTRO DE PRIMER NIVEL,CIBAO SUR,MONSEÑOR NOUEL,PIEDRA BLANCA,5TO CENTENARIO,2014,18.8446,-70.3254
1965,CENTRO DE PRIMER NIVEL SAN JOSE,CALLE VITERBO MARTINEZ NO 5,CENTRO DE PRIMER NIVEL,CIBAO SUR,MONSEÑOR NOUEL,BONAO,SAN JOSE,2014,18.9312,-70.3992
1991,CACHENA,CALLE PRINPICAL BATEY CACHENA,CONSULTORIO,HIGUAMO,SAN PEDRO DE MACORIS,CONSUELO,CACHENA,2014,18.5977,-69.2684
2073,LAS MATAS DE SANTA CRUZ,CALLE ANTONIO ESTEVEZ SN,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NOROESTE,MONTE CRISTI,LAS MATAS DE SANTA CRUZ,LAS MATAS SANTA CRUZ,2014,19.659521,-71.506568
2106,MOSCTHA MOVIMIENTO SOCIO CULTURAL TRABAJADORES HATIANOS MOSCTHA,CALLE EL SOL NUMERO 01 RESIDENCIAL SOL DE LUZ VILLA MELLA,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO NORTE,SOL DE LUZ 2,2014,18.525615,-69.912714
1030,LAS AUYAMAS,CARRETERA PRINCIPAL LAS AUYAMAS,CENTRO DE PRIMER NIVEL,VALDESIA,SAN JOSE DE OCOA,SAN JOSE DE OCOA,LAS AUYAMAS,2015,18.608811,-70.433533
1875,CON SAN FELIPE,CALLE PRINCIPAL PROXIMO AL CEMENTERIO MUNICIPAL,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,DUARTE,PIMENTEL,SAN FELIPE,2015,19.2914,-70.24655
1879,LA HIGUERA,KM 2 CARRETERA SEIBO LA ALTAGRACIA LA HIGUERA DETRAS DEL AYUNTAMIENTO,CENTRO DE PRIMER NIVEL,YUMA,EL SEIBO,EL SEIBO,LA HIGUERA - 1,2015,18.7392,-69.0108
1928,JUNCALITO,CARRETERA JANICO JUNCALITO DESPUES DEL CEMENTERIO MUNICIPAL A MANO IZQUIERDA,CENTRO DIAGNOSTICO,CIBAO NORTE,SANTIAGO,JANICO,JUNCALITO,2015,19.22,-70.82
1930,UASD ERCILIA PEPIN,CALLE 16 DE AGOSTO ESQUINA SAN LUIS CENTRO HISTORICO SANTIAGO,CONSULTORIO,CIBAO NORTE,SANTIAGO,SANTIAGO,LOS PEPINES 2,2015,19.4505,-70.7031
1934,PALO ALTO,CARRETERA JAQUIMEYES A PALO ALTO,CENTRO DE PRIMER NIVEL,ENRIQUILLO,BARAHONA,JAQUIMEYES,PALO ALTO,2015,18.302,-71.168
1940,BATEY 5,CARRETERA BATEY 6 A NEIBA,CENTRO DE PRIMER NIVEL,ENRIQUILLO,BAHORUCO,NEIBA,BATEY 5,2015,18.3747,-71.2487
1952,CEVICOS URBANO,CALLE PRINCIPAL DE CEVICOS,CENTRO DE PRIMER NIVEL,CIBAO SUR,SANCHEZ RAMIREZ,CEVICOS,CEVICOS URBANO,2015,19.0062,-69.9792
1981,NUESTRA SENORA DE LOURDES PASTORAL DE LA SALUD SALUD MENTAL,AV EXPRESO V CENTENARIO ESQUINA ANTONIO MAYI PEREZ,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,VILLA JUANA 2,2015,18.4769,-69.8918
1985,ANAMUYITA,CARRETERA PRINCIPAL,CENTRO DE PRIMER NIVEL,YUMA,LA ALTAGRACIA,HIGÜEY,ANAMUYITA,2015,18.694,-68.6849
1989,EL BRISAL,CALLE GIRASOL ESQ PRIMAVERA,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,SAN PEDRO DE MACORIS,VILLA ESPAÑA,2015,18.477,-69.3191
1993,UASD SAN PEDRO DE MACORIS,PRESIDENTE ENRIQUEZ FRENTE AL CENTRO MEDICO UCE,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,SAN PEDRO DE MACORIS,AUTORIDAD PORTUARIA,2015,18.447262,-69.308271
1058,MOGOLLON,CALLE PRINCIPAL,CENTRO DE PRIMER NIVEL,EL VALLE,SAN JUAN,SAN JUAN,MOGOLLON,2016,18.81845,-71.18711
1210,LAS GUAJABAS,CARRETERA SEIBO HATO MAYOR KM 15 PARAJE LAS GUAJABAS EL SEIBO HATO MAYOR REP DOM,CENTRO DE PRIMER NIVEL,YUMA,EL SEIBO,EL SEIBO,LAS GUAJABAS,2016,18.7907,-69.1964
1873,CENTRO DE APOYO DIAGNOSTICO PORVENIR,PORVENIR,CENTRO DIAGNOSTICO,HIGUAMO,SAN PEDRO DE MACORIS,SAN PEDRO DE MACORIS,INGENIO PORVENIR,2016,18.463016,-69.291833
1903,CENTRO CLINICO Y DIAGNOSTICO DE ATENCION PRIMARIA DAJABON,CALLE SANTA ANA NO 40,CENTRO DIAGNOSTICO,CIBAO NOROESTE,DAJABON,DAJABON,CENTRO DE LA CIUDAD,2016,19.5528,-71.7109
1960,ESCUELA VOCACIONAL DE FFAA Y PPNN,MANZANA 20 ENSANCHE QUISQUEYA DELANTE DEL ASILO DE ANCIANOS,CENTRO DE PRIMER NIVEL,YUMA,LA ROMANA,LA ROMANA,VOCACIONAL FFAA PPNN,2016,18.425619,-68.9876
1961,CENTRO COMUNAL,CALLE GUAYUBIN OLIVO,CENTRO DE PRIMER NIVEL,YUMA,LA ROMANA,LA ROMANA,CENTRO COMUNAL,2016,18.436265,-68.9749
1962,BARRIO DAVID,CALLE PRINCIPAL ENTRANDO POR EL LICEO NUEVO,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,DUARTE,VILLA RIVA,BARRIO DAVID,2016,19.1789621,-69.9119937
1963,DR EMILIANO TEJADA HATILLO,CARR VILLA TAPIA ENTRADA LOS INOA,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,DUARTE,SAN FRANCISCO DE MACORIS,HATILLO,2016,19.303794,-70.311456
1964,CENTRO CLINICO Y DIAGNOSTICO JIMANI,BARRIO JIMANI NUEVO INDEPENDENCIA,CENTRO DIAGNOSTICO,ENRIQUILLO,INDEPENDENCIA,JIMANI,JIMANI CENTRO,2016,18.4819,-71.8523
1968,CPNA EL CABRETO NARANJO,CALLE PRIMERA EL CABRTETO,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SAN ANTONIO DE GUERRA,VILLA PANAMERICANA 1,2016,18.5665884,-69.7673129
1969,DISPENSARIO PARROQUIAL NUESTRA SENORA DEL ROSARIO,C REAL ESQ D NO 18 LA FRANCIA VILLA DUARTE,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,CALERO,2016,18.4780493,-69.8769862
1972,GRAN PARADA,CARRETERA TENARES  SALCEDO KM1,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,HERMANAS MIRABAL,TENARES,GRAN PARADA 1,2016,19.375,-70.3381
1975,CENTRO DE PRIMER NIVEL DE ATENCION MATA SANTIAGO,CARRETERA MATA SANTIAGO BAYAGUANA,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,BAYAGUANA,MATA SANTIAGO,2016,18.8138,-69.6501
1976,CENTRO DE PRIMER NIVEL DE ATENCION SIERRA DE AGUA,CALLE PRINCIPAL BAYAGUANA SIERRA DE AGUA,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,BAYAGUANA,SIERRA DE AGUA,2016,18.8428,-69.5918
1977,CENTRO DE PRIMER NIVEL DE ATENCION REFORMA DE DAJAO,CARRETERA MONTE PLATA BAYAGUANA ENTRANDO POR LA ENTRADA DE SEMA,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,BAYAGUANA,LA REFORMA DAJAO,2016,18.7906,-69.7205
1979,CPN MARIA MATILDE ESTEVEZ SAN ANTONIO,AVENIDA SAN ANTONIO,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,YAMASA,SAN ANTONIO,2016,18.773261,-70.0383
1980,LA EXPERIENCIA,TEOFILO HERNANDEZ ESQUINA DR TEOFILO FERRY NUMERO 23,CENTRO DE PRIMER NIVEL,YUMA,LA ROMANA,LA ROMANA,EPISCOPAL,2016,18.420073,-68.9676499
1983,LOS CACIQUILLOS,CARRETERA SEIBO CACIQUILLO,CENTRO DE PRIMER NIVEL,YUMA,EL SEIBO,EL SEIBO,LOS CACIQUILLOS,2016,18.833,-69.0551
1988,CALLE BONITA,CALLE PRINCIPAL CALLE BONITA AL FRENTE DE LA PLNTA DE AGUA,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SAN CRISTOBAL,CALLE BONITA,2016,18.4197,-70.1151
1990,BARRIO MEXICO,C ROMANA GONZALEZ AL LADO DE LA CANCHA,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,SAN PEDRO DE MACORIS,BARRIO MEXICO 1,2016,18.46416508,-69.30903861
1992,CONSUELITO,CARRETERA MELLA,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,CONSUELO,CONSUELITO,2016,18.6361,-69.2227
1994,CENTRO DE DIAGNOSTICO LA ROMANA,CALLE PRINCIPAL DE  CALETA,CENTRO DIAGNOSTICO,YUMA,LA ROMANA,LA ROMANA,VISTA CATALINA ESTE,2016,18.4135869,-68.9791563
1997,NINOS DE CRISTO,CALLE PRIMERA  NUMERO 06 SAN CARLOS,CENTRO DE PRIMER NIVEL,YUMA,LA ROMANA,LA ROMANA,NIÑOS DE CRISTO,2016,18.4387,-68.9791
1998,LA FLORIDA,CALLE PRINCIPAL LA FLORIDA AL LADO DE LA IGLESIA,CENTRO DE PRIMER NIVEL,EL VALLE,SAN JUAN,SAN JUAN,LA FLORIDA,2016,18.8331,-71.0872
2006,NUEVO PUERTO RICO,CALLE ROSELIA VIUDA DE GUZMAN,CENTRO DE PRIMER NIVEL,CIBAO NORTE,ESPAILLAT,MOCA,BARRIO NUEVO PUERTO RICO,2016,19.3845,-70.448
2012,LA ALTAGRACIA DE ALTA ESPECIALIDAD,AVENIDA JUAN XXIII,HOSPITAL ALTA COMPLEJIDAD,YUMA,LA ALTAGRACIA,HIGÜEY,NAZARET,2016,18.6204,-68.7161
2014,CENTRO DE APOYO DIAGNOSTICO CONSTANZA,CARRETERA ENRIQUE JIMENEZ MOYA CONSTANZA,CENTRO DIAGNOSTICO,CIBAO SUR,LA VEGA,CONSTANZA,COLONIA ESPAÑOLA,2016,18.9075,-70.732
2020,CPNA LA CUABA,CALLE PRINCIPAL LA CUABA,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,YAMASA,LA CUABA,2016,18.8286555,-70.0753874
2039,CENTRO DIAGNOSTICO Y DE ATENCION PRIMARIA VILLA LA MATA,CARRETERA DUARTE VILLA LA MATA,CENTRO DIAGNOSTICO,CIBAO SUR,SANCHEZ RAMIREZ,LA MATA,INESPRE,2016,19.1738,-70.2038
2064,CENTRO CLINICO Y DIAGNOSTICO BELLA VISTA,CALLE SISTER MARIA ASUNCION NO 4,CENTRO DIAGNOSTICO,VALDESIA,SAN JOSE DE OCOA,SAN JOSE DE OCOA,FREDDESVINDA CUSTODIO II (SAN ANTONIO II),2016,18.5414,-70.5093
2092,LAS PIEDRAS,C LOS ANGELES NO 107,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,SAN PEDRO DE MACORIS,LAS PIEDRAS,2016,18.438316,-69.29723
2116,ZONA FRANCA 02,CALLE PRINCIPAL VILLA SAN CARLOS,CONSULTORIO,YUMA,LA ROMANA,LA ROMANA,VILLA SAN CARLOS ,2016,18.442931,-68.978437
2325,CENTRO CARISMATICO DE LA VISITACION Y LA EUCARISTIA,CALLE 1ERA NUMERO 23 LA ALTAGRACIA SABANA PERDIDA,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO NORTE,LOS MANGUITO 2,2016,18.5324529,-69.8630209
2336,CENTRO CLINICO Y DIAGNOSTICO DE GUERRA,AVENIDA CARLOS MANUEL PUMAROL GUERRA CENTRO,CENTRO DIAGNOSTICO,OZAMA,SANTO DOMINGO,SAN ANTONIO DE GUERRA,GUERRA CENTRO 1,2016,18.558221,-69.700262
2356,CENTRO DE DESARROLLO PARA PERSONAS CON DISCAPACIDAD CIUDAD JUAN BOSCH,CALLE PROFESOR JUAN BOSCH DENTRO DEL PARQUE DE VENTAS,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,ANTARES,2016,18.4944478,-69.7473693
137,PEPILLO SALCEDO,C 27 DE FEBRERO 1 PEPILLO SALCEDO,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NOROESTE,MONTE CRISTI,GUAYUBIN,BARRANCONES,2017,19.7007,-71.7514
593,VILLA JARAGUA,CALLE EL PROGRESO NO 25 VILLA JARAGUA,CENTRO DE PRIMER NIVEL,ENRIQUILLO,BAHORUCO,VILLA JARAGUA,JARAGUA 4,2017,18.4889784,-71.4841606
595,URBANA SUR,CALLE 1ERA 30,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,MARIA TRINIDAD SANCHEZ,NAGUA,URBANA SUR 3,2017,19.37281,-69.84639
968,GREGORIO LUPERON GREGLUP,CALLE 5 NO 29 SAN MARTIN SFM,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,DUARTE,SAN FRANCISCO DE MACORIS,GREGORIO LUPERON 1,2017,19.2911376,-70.2560348
2002,CENTRO CLINICO Y DIAGNOSTICO LA PERLA DEL SUR,CALLE VICTOR MATOS DENTRO DEL HOSPITAL REGIONAL JAIME MOTA,CENTRO DIAGNOSTICO,ENRIQUILLO,BARAHONA,BARAHONA,30 DE MAYO,2017,18.2108,-71.104
2003,EL MADRIGAL,ENSANCHE DUARTE  CALLE C NUEMERO 10,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,DUARTE,SAN FRANCISCO DE MACORIS,EL MADRIGAL 1,2017,19.2952194,-70.2475204
2007,CENTRO DIAGNOSTICO GURABO,CARRETERA LUPERON KM 7 AL LADO DE LA AUTOPISTA CIRCUNVALACION NORTE SANTIAGO,CENTRO DIAGNOSTICO,CIBAO NORTE,SANTIAGO,SANTIAGO,PONTEZUELA ARRIBA 1,2017,19.4935,-70.6538
2008,CENTRO DIAGNOSTICO LOS LOPEZ,CALLE PRINCIPAL  LOS LOPEZ MOCA,CENTRO DIAGNOSTICO,CIBAO NORTE,ESPAILLAT,MOCA,LOS LOPEZ 2,2017,19.3957,-70.5353
2016,MAXIMO GOMEZ,CALLE 3 ESQUINA CALLE 2 EL FUNDO,CENTRO DE PRIMER NIVEL,VALDESIA,PERAVIA,BANI,MARIA JAMA,2017,18.2832,-70.338
2017,CENTRO DIAGNOSTICO LA NUEVA BARQUITA,EN LOS EDIFICIOS DE LA NUEVA BARQUITA,CENTRO DIAGNOSTICO,OZAMA,SANTO DOMINGO,SANTO DOMINGO NORTE,NUEVA BARQUITA 1,2017,18.532665,-69.8851647
2018,CENTRO DE PRIMER NIVEL DE ATENCION ESTANCIA NUEVA,CALLE  MILEDIS SANTOS NUMERO 4,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,ESTANCIA NUEVA,2017,18.5389429,-69.7792923
2019,CPN EL CHACARO,CALLE PRINCIPAL EL CHACARO,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,YAMASA,EL CHACARO,2017,18.7742,-70.0393
2022,LOMA ALTA,CALLE SEGUNDA LOMA ALTA,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,MARIA TRINIDAD SANCHEZ,CABRERA,LOMA ALTA,2017,19.6421,-69.9151
2026,CENTRO CLINICO Y DIAGNOSTICO DE ATENCION PRIMARIA LAS MATAS DE FARFAN,CALLE MAXIMO GOMEZ NO 25,CENTRO DIAGNOSTICO,EL VALLE,SAN JUAN,LAS MATAS DE FARFAN,CENTRO DEL PUEBLO,2017,18.8785,-71.5206
2027,CENTRO CLINICO Y DIAGNOSTICO DE ATENCION PRIMARIA SAN JUAN DE LA MAGUANA,CIRCUNVALACION NORTE,CENTRO DIAGNOSTICO,EL VALLE,SAN JUAN,SAN JUAN,LA GALLERA,2017,18.8161,-71.2288
2034,CENTRO CLINICO Y DIAGNOSTICO VILLA TAPIA,CALLE PRINCIPAL CIUDAD MODELO VILLA TAPIA,CENTRO DIAGNOSTICO,CIBAO NORDESTE,HERMANAS MIRABAL,VILLA TAPIA,URBANO VILLA TAPIA 1,2017,19.2948234,-70.4180044
2036,LA PICHINGA,BARRIO NUEVO LOS SOLARES CALLE PRINCIPAL,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,MARIA TRINIDAD SANCHEZ,EL FACTOR,LA PICHINGA,2017,19.2672,-69.8518
2038,CENTRO CLINICO Y DIAGNOSTICO NAGUA CECLIDINA,AUTOPISTA NAGUA  SAN FRANCISCO KM3,CENTRO DIAGNOSTICO,CIBAO NORDESTE,MARIA TRINIDAD SANCHEZ,NAGUA,URBANA OESTE 1,2017,19.3445,-69.8601
2040,CENTRO DIAGNOSTICO Y DE ATENCION PRIMARIA FANTINO,JUAN SANCHEZ RAMIREZ POR LA ENTRADA DE LOS MULTIS NUEVOS DE FANTINO,CENTRO DIAGNOSTICO,CIBAO SUR,SANCHEZ RAMIREZ,FANTINO,LA ALTAGRACIA,2017,19.1195,-70.2973
2051,CENTRO CLINICO Y  DIAGNOSTICO DE ATENCION PRIMARIA SAN FERNANDO DE MONTECRISTI,C PEDRO PABLO FERNANDEZ,CENTRO DIAGNOSTICO,CIBAO NOROESTE,MONTE CRISTI,MONTE CRISTI,LAS FLORES,2017,19.8479,-71.6437
2055,CENTRO DE ATENCION PRIMARIA LOS PARCELEROS,CALLE EL TAMARINDO RANCHITO EL CENTRO,CENTRO DE ZONA,CIBAO SUR,LA VEGA,LA VEGA,RANCHITO 3,2017,19.1908,-70.3647
2056,CENTRO CLINICO Y DIAGNOSTICO PRIMAVERAL,CALLE ROBERTICO JIMENEZ ESQUINA RUBN FRIAS AL LADO DEL HOSPITAL VILLA ALTAGRACIA,CENTRO DIAGNOSTICO,VALDESIA,SAN CRISTOBAL,VILLA ALTAGRACIA,VILLA CENTRO,2017,18.6695,-70.1694
2057,CENTRO CLINICO Y DIAGNOSTICO VILLA FUNDACION,AUTOPISTA 6 DE NOVIEMBRE SAN CRISTOBAL ENTRANDO A MANO DERECHA EN LA MANZANA 13 DE VILLA FUNDACION SAN CRISTOBAL,CENTRO DIAGNOSTICO,VALDESIA,SAN CRISTOBAL,SAN CRISTOBAL,VILLA FUNDACION 1,2017,18.4265,-70.1266
2058,CENTRO CLINICO Y DIAGNOSTICO METALURGICA,CALLE PRIVADA CASI ESQ CALLE PEDRO ANTONIO GARCIA MADRE VIEJA NORTE SAN CRISTOBAL,CENTRO DIAGNOSTICO,VALDESIA,SAN CRISTOBAL,SAN CRISTOBAL,MADRE VIEJA NORTE 1,2017,18.4248,-70.0987
2059,CENTRO CLINICO Y DIAGNOSTICO EL CARRIL,CALLE PRINCIPAL MANOGUAYABO LA PARED BAJOS DE HAINA EL CARRIL SAN CRISTOBAL,CENTRO DIAGNOSTICO,VALDESIA,SAN CRISTOBAL,BAJOS DE HAINA,LA PARED 1,2017,18.4674577,-70.0427303
2063,CENTRO DIAGNOSTICO PEDRO BRAND,AUTOPISTA DUARTE KILOMETRO 28 PEDRO BRAND,CENTRO DIAGNOSTICO,OZAMA,SANTO DOMINGO,PEDRO BRAND,SALOME UREÑA ,2017,18.4676551,-69.9816454
2070,CENTRO CLINICO Y DE DIAGNOSTICO DE ATENCION PRIMARIA VILLA LIBRERACION,CALLE HEBREO VILLA LIBERACION,CENTRO DIAGNOSTICO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,SOLARES DE VILLA LIBERACION 1,2017,18.54,-69.8119
2072,CENTRO CLINICO Y DIAGNOSTICO SAMANA,CALLE MARIA TRINIDAD SANCHEZ NO 13,CENTRO DIAGNOSTICO,CIBAO NORDESTE,SAMANA,SAMANA,URBANA SAMANA 2,2017,19.21,-69.34
2090,CENTRO DIAGNOSTICO ESPECIALIZADO ESPERANZA,CONCEPCION BONA NO 01,CENTRO DIAGNOSTICO,CIBAO NOROESTE,VALVERDE,ESPERANZA,ENRIQUILLO,2017,19.59,-70.98
2099,CPNA CIUDAD JUAN BOSCH,CALLE PROFESOR JUAN BOSCH DENTRO DEL PARQUE DE VENTAS,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,EL SEMBRADOR 1,2017,18.484564,-69.751643
2100,LOS JOBOS PERALTA 2,CALLE DUARTE ESQUINA EPIFANIO DIAZ NO 01,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,PERALTA,LOS JOBOS 2,2017,18.58132,-70.76638
2109,CENTRO DE DIAGNOSTICO  Y ATENCION PRIMARIA ANAMUYA,CALLE PRINCIPAL DE ANAMUYA,CENTRO DIAGNOSTICO,YUMA,LA ALTAGRACIA,HIGÜEY,ANAMUYA,2017,18.6307704,-68.7002131
2110,CENTRO DE ATENCION PEDIATRICA OSCAR DE LA RENTA,CARRETERA VERON PUNTA CANA ESQUINA CALLE CARACOLI,CENTRO DE PRIMER NIVEL,YUMA,LA ALTAGRACIA,HIGÜEY,VERON / PUNTA CANA 1,2017,18.577768,-68.3926583
2111,CENTRO DE DIAGNOSTICO Y ATENCION PRIMARIA HATO MAYOR,CALLE 27 DE FEBRERO NUMERO 3,CENTRO DIAGNOSTICO,HIGUAMO,HATO MAYOR,HATO MAYOR,VILLA CANTO,2017,18.765328,-69.254407
2114,DON JUAN,C PRINCIPAL,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,CONSUELO,DON JUAN CONSUELO,2017,18.53966,-69.29877
2119,LOS GUINEOS,EL AGUACATE NEIBA,CENTRO DE PRIMER NIVEL,ENRIQUILLO,BAHORUCO,NEIBA,EL AGUACATE,2017,18.514457,-71
2120,CHILDREN INTERNATIONAL,CALLE MELLA BAYAGUANA DETRAS DE LA IGLESIA PROFESIA,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,BAYAGUANA,CENTRO PUEBLO,2017,18.7624011,-69.6393611
2124,CPNA BATEY VERDE,CALLE BATEY PRINCIPAL ENRIQUILLO,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,SABANA GRANDE DE BOYA,BATEY VERDE,2017,18.9649699,-69.8018097
2287,DISPENSARIO UASD,CIUDAD UNIVERSITARIA UASD BARAHONA,CONSULTORIO,ENRIQUILLO,BARAHONA,BARAHONA,CONSULTORIO UASD ,2017,18.211788,-71.102463
2299,CPNA FE Y ESPERANZA,C LUNA 16 SANTO DOMINGO ESTE,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,JEHOVA SHALOM,2017,18.4881029,-69.7724672
2050,CENTRO CLINICO DIAGNOSTICO CORALES DE LA CAÑA,CALLE JUAN PABLO DUARTE,CENTRO DIAGNOSTICO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,EL MANGO 7,2018,18.4851,-69.7515
2067,CENTRO CLINICO Y DIAGNOSTICO LOS MULTIS,CARRETERA ENRIQUILLO A JUANCHO BARAHONA,CENTRO DIAGNOSTICO,ENRIQUILLO,BARAHONA,ENRIQUILLO,ENRIQUILLO CENTRO,2018,17.8897,-71.2457
2068,CENTRO CLINICO Y DIAGNOSTICO DE ATENCION PRIMARIA NEYBA,AVENIDA 27 DE FEBRERO,CENTRO DIAGNOSTICO,ENRIQUILLO,BAHORUCO,NEIBA,PUERTO PLATA 1,2018,18.4831,-71.4146
2075,VILLA REAL,VILLA REAL CALLE PRINCIPAL,CENTRO DE PRIMER NIVEL,YUMA,LA ROMANA,VILLA HERMOSA,VILLA REAL,2018,18.426,-68.9732
2076,BOTIQUIN,CALLE PRINCIPAL,CENTRO DE PRIMER NIVEL,YUMA,LA ROMANA,GUAYMATE,GUAYMATE CENTRO,2018,18.5863,-68.9794
2078,CPN LA SOLEDAD,SECTOR LA PANGOLA DE LA SOLEDAD,CENTRO DE PRIMER NIVEL,CIBAO SUR,SANCHEZ RAMIREZ,LA MATA,LA SOLEDAD 1,2018,19.1166,-70.1448
2079,LA ESTANCIA,CALLE PRINCIPAL LA ESTANCIA,CENTRO DE PRIMER NIVEL,CIBAO SUR,SANCHEZ RAMIREZ,COTUI,LA ESTANCIA,2018,19.0505,-70.1616
2080,MATA NARANJO,CALLE PRINCIPAL AL LADO DE LA ESCUELA PRIMARIA Y EL PLAY EN MATA NARANJO,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SAN CRISTOBAL,MATA NARANJO,2018,18.4498052,-70.0733995
2082,EL BURRO,CARRETERA PRINCIPAL FRENTE AL CEMENTERIO EL BURRO,CENTRO DE PRIMER NIVEL,CIBAO NORTE,PUERTO PLATA,PUERTO PLATA,MAIMOM CENTRO,2018,19.8349,-70.8759
2083,VILLA LIBERACION SOSUA,LOMA BLANCA LA UNION CARRETERA PUERTO PLATA SOSUA,CENTRO DE PRIMER NIVEL,CIBAO NORTE,PUERTO PLATA,SOSUA,CANGREJO,2018,19.6423,-70.5592
2088,CIUDAD JUAN BOSCH,AV REAL ESQ CARMEN QUIDIELLO,HOSPITAL MEDIANA COMPLEJIDAD,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,LOS MAESTROS,2018,18.494,-69.7475
2089,CPN LA GALLERA,CALLE BERNARDO RODRIGUEZ,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,MONTE CRISTI,VILLA VASQUEZ,LA GALLERA,2018,19.7369295,-71.4415294
2091,BOCA DE MANA,CALLE PRINCIPAL SIN NUMERO,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,YAGUATE,MANA,2018,18.3702,-70.2467
2093,CEBORUCO,SEBORUCO,CENTRO DE PRIMER NIVEL,CIBAO NORTE,SANTIAGO,TAMBORIL,CARLOS DIAZ,2018,19.509162,-70.578138
2094,RAMONA SANTANA DE LLUBERES,CALLE DUARTE ESQUINA SANCHEZ NO 7 FRENTE AL PARQUE MUNICIPAL,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,YAGUATE,YAGUATE 1,2018,18.3359771,-70.1809663
2095,LA BOMBITA,CALLE SEGUNDA NUMERO 63,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,AZUA,LA BOMBITA 1,2018,18.459247,-70.747585
